0.9	0.20807694
0.87	0.27428547
0.8666667	0.33319265
0.8775	0.25129235
0.888	0.19764578
0.8933333	0.21589369
0.89857143	0.18964338
0.895	0.27320153
0.8933333	0.2263358
0.892	0.27487668
0.8963636	0.17231533
0.8958333	0.24307674
0.9	0.2168928
0.8957143	0.3003582
0.8933333	0.31185496
0.891875	0.37692642
0.88941175	0.2992287
0.88722223	0.30683038
0.88631576	0.2734663
0.887	0.20565028
0.8857143	0.25508517
0.88954544	0.14962356
0.8904348	0.25694537
0.89208335	0.17424433
0.8908	0.28366342
0.89076924	0.28401446
0.89074075	0.27144498
0.89214283	0.23824626
0.8917241	0.2895291
0.8923333	0.22410718
0.89354837	0.16176262
0.894375	0.1630653
0.89484847	0.25004616
0.8938235	0.24820778
0.89485717	0.18774591
0.895	0.24101937
0.89513516	0.23866594
0.8947368	0.24603954
0.8951282	0.18320295
0.89475	0.28382343
0.8929268	0.30206922
0.89214283	0.31451792
0.8923256	0.24760227
0.89272726	0.2038448
0.89266664	0.22123532
0.89304346	0.19957697
0.8925532	0.22518353
0.89270836	0.20727119
0.89244896	0.2208356
0.8932	0.18797679
0.8933333	0.21562602
0.89384615	0.22111551
0.89320755	0.2279788
0.8937037	0.27120623
0.8929091	0.27036166
0.8925	0.24639806
0.8912281	0.3711153
0.89051723	0.34388137
0.89084744	0.18130307
0.88916665	0.39902332
0.8895082	0.22859384
0.89	0.17922157
0.89111114	0.19937892
0.8909375	0.27712277
0.8916923	0.19134645
0.8913636	0.26021054
0.8910448	0.35249516
0.8908824	0.3026247
0.89086956	0.25029746
0.89114285	0.24966879
0.89140844	0.23309195
0.89111114	0.2503464
0.8906849	0.32770038
0.8908108	0.26558757
0.89066666	0.26398376
0.8910526	0.19318277
0.8903896	0.28493282
0.89064103	0.1861588
0.8905063	0.27410334
0.890375	0.23347433
0.8908642	0.20527104
0.89109755	0.286817
0.8910843	0.25938696
0.8902381	0.4004042
0.8905882	0.20269732
0.8898837	0.34647143
0.89011496	0.21359381
0.8898864	0.27745864
0.8897753	0.28472528
0.8895556	0.23590073
0.89	0.17135532
0.8898913	0.22571324
0.89	0.2343033
0.8901064	0.35847586
0.88978946	0.269092
0.89	0.22539182
0.88917524	0.45956248
0.8895918	0.20735344
0.8886869	0.3966496
0.8889	0.20415659
0.8889109	0.22546442
0.88941175	0.15507793
0.88912624	0.29613286
0.8894231	0.23654738
0.88980955	0.17274354
0.88981134	0.2244985
0.8899065	0.21845469
0.89055556	0.17196287
0.8904587	0.24404594
0.89018184	0.28370458
0.89	0.28599158
0.89017856	0.21131773
0.889823	0.2678009
0.8895614	0.2610556
0.8896522	0.20721039
0.8903448	0.16987209
0.8905983	0.18224505
0.8905085	0.31379932
0.8907563	0.20859577
0.89075	0.25310206
0.89008266	0.35195172
0.89016396	0.17341731
0.8900813	0.26083052
0.88975805	0.28531507
0.88984	0.17024715
0.88992065	0.30941674
0.88968503	0.30952847
0.889375	0.23636723
0.88984495	0.17984205
0.89007694	0.22384176
0.89030534	0.22711945
0.890303	0.20763855
0.8903759	0.2224033
0.8900746	0.32228798
0.89022225	0.23540027
0.89051473	0.1863992
0.890073	0.35010585
0.89007246	0.22985941
0.8901439	0.23525171
0.89042854	0.15725076
0.89035463	0.31547382
0.8902113	0.37154362
0.88965034	0.31671107
0.8898611	0.2088578
0.88972414	0.30986068
0.8899315	0.2470113
0.8895238	0.4022553
0.88945943	0.2128838
0.88899326	0.2922679
0.8890667	0.21919619
0.8892715	0.23203918
0.8892763	0.2616767
0.889085	0.2872839
0.889026	0.3139609
0.8890968	0.23875047
0.88891023	0.27910945
0.88898087	0.31968766
0.88892406	0.2452302
0.8890566	0.18458149
0.889125	0.18628775
0.889441	0.26539177
0.8893827	0.21868542
0.8892638	0.25297597
0.88932925	0.25257406
0.8895758	0.19637994
0.8896988	0.16539228
0.88958085	0.27282193
0.8899405	0.19599889
0.8897633	0.28154096
0.88982356	0.28976947
0.89	0.25256255
0.89005816	0.2603972
0.8900578	0.21783149
