0.85913527	0.8272510170936584	0.3274919500178497	0.33153361082077026
0.9123529	0.8453078269958496	0.20891813043135307	0.3664715588092804
0.9282201	0.8336321711540222	0.17486894819786178	0.47376343607902527
0.93896955	0.8599322438240051	0.15121783906118247	0.3437104821205139
0.94488955	0.8556286096572876	0.13764654316955444	0.4408465325832367
0.9499677	0.8625224232673645	0.1263989175082491	0.40161287784576416
0.9539058	0.864833652973175	0.11676856502369713	0.23806419968605042
0.9572358	0.8722853064537048	0.10889275583643736	0.2559368312358856
0.95939744	0.8681809306144714	0.10317909535307766	0.39606285095214844
0.9622498	0.8743972778320312	0.09770027962636144	0.2986697256565094
