0.52666664	1.3968511
0.54	2.7632744
0.5644444	1.2196611
0.5516667	1.7849355
0.54466665	1.5867944
0.55277777	1.2881335
0.56285715	1.2688555
0.5808333	1.2171797
0.58592594	1.1647431
0.59966666	0.8810988
0.6109091	0.80959165
0.61333334	1.0192636
0.6197436	0.81460893
0.6230952	0.9801988
0.6282222	0.9426708
0.6322917	0.95888174
0.637451	0.88326406
0.64444447	0.8137681
0.64877194	0.82319444
0.65283334	0.70273113
0.6573016	0.72852904
0.65909094	0.7585208
0.6623188	0.6951495
0.6670833	0.62233126
0.67253333	0.64748555
0.6767949	0.6778916
0.6806173	0.7830164
0.6836905	0.7360802
0.6873563	0.6486703
0.6902222	0.63918304
0.69258064	0.6320102
0.6946875	0.58774096
0.6972727	0.57056963
0.6993137	0.62305224
0.7007619	0.5854649
0.70185184	0.6994965
0.7036036	0.6804034
0.70649123	0.5774827
0.7077778	0.64791226
0.709	0.71494794
0.71	0.66193694
0.7121429	0.5362179
0.7133333	0.58684564
0.71469694	0.56827825
0.7168889	0.4407848
0.717971	0.54747003
0.7196454	0.49621955
0.72152776	0.4857069
0.72217685	0.6625548
0.7236	0.5313109
0.72588235	0.431231
0.7274359	0.51563984
0.7284906	0.5372107
0.72993827	0.5101833
0.7310303	0.48481756
0.73202384	0.48912683
0.7321637	0.5524599
0.7329885	0.51390475
0.73338985	0.53892076
0.7341667	0.47884923
0.73497266	0.5128393
0.7357527	0.53043777
0.73714286	0.40228474
0.73796874	0.5534969
0.7388718	0.5356019
0.74080807	0.3731836
0.74134326	0.5361453
0.7422549	0.47677535
0.74333334	0.5023868
0.74414283	0.43546078
0.74511737	0.49281636
0.74606484	0.48522004
0.74689496	0.46538925
0.7484234	0.3897257
0.7494222	0.42483425
0.75039476	0.41761783
0.75073594	0.50806856
0.7511111	0.53566706
0.75177217	0.45857167
0.752625	0.37993464
0.75337446	0.456763
0.75439024	0.3658816
0.7550201	0.39257473
0.7558333	0.40638065
0.75635296	0.4530804
0.75713176	0.4331912
0.7583142	0.35950595
0.75916666	0.4262933
0.76	0.46212804
0.7604074	0.478332
0.76076925	0.4411439
0.76141304	0.3778339
0.7620789	0.4067188
0.7627305	0.39517462
0.76375437	0.36387083
0.76447916	0.4041206
0.7652921	0.37586346
0.7657823	0.3927501
0.766431	0.42459464
0.7672667	0.34287468
0.7676238	0.4179639
0.7681373	0.37791377
0.7688673	0.3815274
0.7695513	0.43797156
0.770127	0.34726098
0.77084905	0.36176002
0.77127725	0.38853315
0.7715432	0.501948
0.7720184	0.39277098
0.77221215	0.4689775
0.7726427	0.3574015
0.773244	0.3856396
0.7737463	0.38524634
0.774386	0.32873738
0.77513045	0.35278165
0.7754885	0.4250531
0.7760969	0.4073788
0.7764407	0.40337113
0.77691877	0.42421377
0.7774444	0.37227088
0.7777411	0.38929582
0.77838796	0.355652
0.7788889	0.390789
0.779086	0.39936566
0.7794667	0.3823672
0.7799471	0.38205588
0.7799475	0.49271366
0.7801302	0.4260888
0.78020674	0.5031021
0.780641	0.3750045
0.78104323	0.32858416
0.7816414	0.37042636
0.782005	0.35874665
0.7820647	0.4852731
0.78219754	0.41475564
0.7827941	0.3006771
0.7832117	0.33993986
0.7835749	0.37985203
0.78393286	0.3367895
0.7843095	0.36889693
0.78489363	0.3128916
0.7854695	0.30718377
0.7856876	0.42559236
0.78594905	0.37844476
0.7863218	0.4172342
0.78650683	0.41169482
0.7871429	0.2751457
0.7874775	0.3863062
0.7877629	0.41541746
0.7878889	0.4151668
0.78838855	0.3097927
0.7885307	0.40627897
0.7889107	0.34089267
0.78930736	0.3756579
0.7895269	0.36912724
0.79004276	0.319459
0.790552	0.29553732
0.7906329	0.3915884
0.7908595	0.38689235
0.79110414	0.4103658
0.7915114	0.29881343
0.7918107	0.34513515
0.79216766	0.32425284
0.79237807	0.39211056
0.7922626	0.4229619
0.7925703	0.34989443
0.7928942	0.35276112
0.7932341	0.33065322
0.7938856	0.25530553
0.79439217	0.28683707
0.7944834	0.39710453
0.7949612	0.29016146
0.7954335	0.31415644
0.79551727	0.43647686
0.7959238	0.2890696
0.79625	0.34916338
0.79649717	0.33112222
0.7968352	0.3353571
0.7970205	0.39500254
0.7973148	0.3425433
0.7976243	0.34234834
0.7979854	0.3488918
0.7982149	0.35877022
0.7983877	0.37424052
0.79868466	0.3135179
0.79888886	0.37238634
0.7992335	0.33128583
0.79943264	0.3513587
0.799806	0.32732522
0.7999649	0.369288
0.80012214	0.39347315
0.80032986	0.3636738
0.8006908	0.32875028
0.80080754	0.40462875
0.80126494	0.2867552
0.8015816	0.31673095
0.8019628	0.32671478
0.80223906	0.3308348
0.80259633	0.3117376
0.80298334	0.28859317
0.8031509	0.34751147
0.80336636	0.32911068
0.8036125	0.3034276
0.80390525	0.32011542
0.80442274	0.255607
0.8044984	0.35294387
0.8048309	0.31296894
0.80509615	0.33117118
0.8053429	0.303923
0.8056508	0.30691993
0.80595577	0.32790262
0.8063207	0.3247193
0.80672926	0.2734409
0.80705607	0.326839
